latency,numerals,selected,correct,RT,time,name,age,grid
1000,5,1_2_3_4_6,1_2_3_4_6,1,2013-04-24 17:12:38.400342,FUD,33,2-4_3-4_1-5_3-6_1-3
1000,9,1_2_3_4_6_8_7_5_9,1_2_3_4_5_6_7_8_9,1,2013-04-24 17:12:44.592491,FUD,33,0-2_1-2_2-3_0-3_3-1_0-6_2-6_3-4_4-1
1000,4,3_4_7_9,3_4_7_9,1,2013-04-24 17:12:49.371584,FUD,33,3-6_0-3_2-5_1-1
800,4,2_3_8_9,2_3_8_9,1,2013-04-24 17:12:54.293748,FUD,33,3-3_1-0_3-2_1-6
600,4,2_4_6_9,2_4_6_9,1,2013-04-24 17:12:58.656718,FUD,33,3-1_2-1_4-2_3-4
400,4,1_5_6_9,1_5_6_9,1,2013-04-24 17:13:04.187055,FUD,33,3-6_1-2_4-6_2-1
300,4,1_8_7_9,1_7_8_9,1,2013-04-24 17:13:08.387187,FUD,33,0-6_1-5_4-0_1-4
300,4,1_6_5_4,1_4_5_6,1,2013-04-24 17:13:12.428487,FUD,33,2-0_1-2_3-0_1-3
300,4,1_2_5_3,1_2_3_5,1,2013-04-24 17:13:17.737557,FUD,33,0-3_0-6_4-6_0-5
1000,3,6_3_9,3_6_9,1,2013-04-25 11:28:22.450268,CCB,6,0-3_1-1_3-6
1000,4,4_8_7_9,4_7_8_9,1,2013-04-25 11:28:26.139266,CCB,6,2-4_3-2_1-3_3-5
1000,5,1_9_2_7_5,1_2_5_7_9,1,2013-04-25 11:28:30.023272,CCB,6,1-2_0-7_2-7_2-6_1-6
1000,9,3_1_8_5_9_2_7_6_4,1_2_3_4_5_6_7_8_9,1,2013-04-25 11:28:39.473832,CCB,6,1-2_0-7_2-2_4-7_3-1_3-6_2-7_1-1_0-3
1000,4,5_4_7_8,4_5_7_8,1,2013-04-25 11:28:47.748513,CCB,6,1-4_4-1_3-6_4-2
1000,3,1_2_8,1_2_8,1,2013-04-25 11:52:33.635758,GLA,32,1-3_1-6_1-5
1000,4,1_3_8_6,1_3_6_8,1,2013-04-25 11:52:46.957912,GLA,32,4-3_0-5_0-2_0-3
1000,5,5_2_3_6_9,2_3_5_6_9,1,2013-04-25 11:52:59.432134,GLA,32,3-0_0-0_4-4_2-5_2-3
1000,9,9_3_5_8_4_6_2_7_1,1_2_3_4_5_6_7_8_9,1,2013-04-25 11:53:10.993022,GLA,32,0-6_1-0_4-6_3-0_4-7_0-2_1-2_2-7_4-2
1000,4,2_3_7_8,2_3_7_8,1,2013-04-25 11:53:21.921521,GLA,32,0-1_0-6_4-4_1-4
800,4,2_4_3_9,2_3_4_9,1,2013-04-25 11:53:27.817628,GLA,32,0-1_3-4_0-5_1-5
800,4,1_2_5_6,1_2_5_6,1,2013-04-25 11:53:34.307283,GLA,32,3-5_4-7_3-7_4-2
600,4,5_3_2_9,2_3_5_9,1,2013-04-25 11:53:39.212766,GLA,32,2-1_1-6_1-1_4-7
600,4,3_9_6_8,3_6_8_9,1,2013-04-25 11:53:43.732187,GLA,32,2-1_0-0_2-5_2-0
1000,3,2_4_5,2_4_5,1,2013-04-25 11:54:18.357422,BNP,5,1-0_3-6_3-4
1000,4,6_7_9_1,1_6_7_9,1,2013-04-25 11:54:29.017742,BNP,5,3-0_3-3_4-1_3-7
1000,5,3_5_6_7_9,3_5_6_7_9,1,2013-04-25 11:54:46.510483,BNP,5,3-7_4-1_4-2_4-7_0-1
1000,9,9_6_1_2_4_5_3_7_8,1_2_3_4_5_6_7_8_9,1,2013-04-25 11:55:04.480023,BNP,5,1-5_2-5_3-2_1-4_2-1_4-5_3-0_1-1_4-3
1000,4,7_3_5_1,1_3_5_7,1,2013-04-25 11:55:20.644474,BNP,5,2-3_3-6_3-3_4-5
1000,4,9_7_8_5,5_7_8_9,1,2013-04-25 11:55:28.678939,BNP,5,2-2_2-7_2-3_4-6
1000,4,1_3_4_5,1_3_4_5,1,2013-04-25 11:55:37.456007,BNP,5,4-1_1-1_3-7_3-5
800,4,7_1_2_5,1_2_5_7,1,2013-04-25 11:55:47.296696,BNP,5,1-5_1-2_3-3_4-5
1000,3,4_5_3,3_4_5,1,2013-04-25 12:15:09.567876,TRA,23,0-6_1-1_4-4
1000,4,2_3_7_8,2_3_7_8,1,2013-04-25 12:15:14.992693,TRA,23,3-4_0-7_1-0_2-4
1000,5,2_4_3_8_9,2_3_4_8_9,1,2013-04-25 12:15:22.681199,TRA,23,0-4_1-6_0-5_1-3_1-5
1000,9,1_3_9_8_6_5_4_7_2,1_2_3_4_5_6_7_8_9,1,2013-04-25 12:15:33.144373,TRA,23,3-7_1-7_1-0_1-6_3-5_2-2_2-5_3-0_0-2
1000,4,5_6_7_9,5_6_7_9,1,2013-04-25 12:15:38.486998,TRA,23,3-5_0-3_0-7_3-2
800,4,2_9_5_8,2_5_8_9,1,2013-04-25 12:15:43.612402,TRA,23,2-7_2-4_0-7_1-1
1000,3,2_6_8,2_6_8,1,2013-04-25 12:36:27.078804,GIW,25,2-5_1-1_4-4
1000,4,2_3_6_9,2_3_6_9,1,2013-04-25 12:36:35.297997,GIW,25,0-7_1-5_3-3_4-2
1000,5,2_3_6_8_9,2_3_6_8_9,1,2013-04-25 12:36:40.940701,GIW,25,4-4_1-0_3-5_3-0_2-6
1000,9,1_2_3_7_8_4_9_5_6,1_2_3_4_5_6_7_8_9,1,2013-04-25 12:36:47.235941,GIW,25,1-6_3-7_0-7_1-5_2-5_3-0_0-3_0-5_2-6
1000,4,4_5_7_8,4_5_7_8,1,2013-04-25 12:36:52.998874,GIW,25,2-3_2-5_4-6_4-2
800,4,1_5_2_8,1_2_5_8,1,2013-04-25 12:36:59.725135,GIW,25,1-5_0-6_3-7_2-4
800,4,2_6_7_8,2_6_7_8,1,2013-04-25 12:37:06.176374,GIW,25,2-5_1-5_1-1_3-3
600,4,4_7_8_9,4_7_8_9,1,2013-04-25 12:37:11.274474,GIW,25,1-3_4-5_4-4_1-6
400,4,1_3_7_2,1_2_3_7,1,2013-04-25 12:37:16.986103,GIW,25,4-3_0-7_4-0_2-7
1000,3,1_6_7,1_6_7,1,2013-04-25 13:51:18.518660,HAN,18,4-1_1-4_4-6
1000,4,7_9_5_8,5_7_8_9,1,2013-04-25 13:51:25.172673,HAN,18,2-6_3-4_0-2_1-4
1000,5,7_6_9_8_2,2_6_7_8_9,1,2013-04-25 13:51:31.444937,HAN,18,3-0_1-7_4-0_2-1_1-4
1000,9,1_4_8_3_7_9_5_6_2,1_2_3_4_5_6_7_8_9,1,2013-04-25 13:51:39.883699,HAN,18,2-5_4-1_2-0_2-6_3-5_2-4_4-3_0-3_3-4
1000,3,3_5_7,3_5_7,1,2013-04-25 13:56:21.839147,GGI,19,1-3_3-5_2-3
1000,4,5_8_9_7,5_7_8_9,1,2013-04-25 13:56:30.727043,GGI,19,4-4_0-6_1-2_3-0
1000,5,1_3_4_7_8,1_3_4_7_8,1,2013-04-25 13:56:37.337006,GGI,19,0-2_3-6_2-7_1-4_1-1
1000,9,1_5_3_7_6_4_9_2_8,1_2_3_4_5_6_7_8_9,1,2013-04-25 13:56:46.837747,GGI,19,3-1_2-6_0-1_2-4_3-2_1-6_4-3_2-1_1-4
1000,4,1_2_6_7,1_2_6_7,1,2013-04-25 13:56:53.389244,GGI,19,3-6_2-7_4-2_0-0
800,4,1_4_5_7,1_4_5_7,1,2013-04-25 13:56:58.652693,GGI,19,0-3_2-7_1-0_1-1
600,4,1_2_6_9,1_2_6_9,1,2013-04-25 13:57:03.017005,GGI,19,2-1_0-5_3-2_4-1
400,4,5_6_9_8,5_6_8_9,1,2013-04-25 13:57:08.437468,GGI,19,2-4_4-4_4-0_1-7
400,4,1_3_8_9,1_3_8_9,1,2013-04-25 13:57:12.483361,GGI,19,3-0_2-2_4-3_3-5
300,4,1_2_3_7,1_2_3_7,1,2013-04-25 13:57:16.348103,GGI,19,4-1_4-3_1-5_0-5
210,4,1_5_4_6,1_4_5_6,1,2013-04-25 13:57:20.889063,GGI,19,4-3_2-7_2-6_4-0
210,4,2_6_9_5,2_5_6_9,1,2013-04-25 13:57:23.958363,GGI,19,4-1_0-1_3-0_2-0
1000,3,4_5_7,4_5_7,1,2013-04-25 14:04:09.240098,HEW,28,2-3_3-5_0-7
1000,4,1_2_8_9,1_2_8_9,1,2013-04-25 14:04:20.277309,HEW,28,1-0_2-2_2-1_1-2
1000,5,2_4_7_8_9,2_4_7_8_9,1,2013-04-25 14:04:28.455222,HEW,28,1-3_3-3_0-5_1-4_1-2
1000,9,1_2_4_3_5_9_6_8_7,1_2_3_4_5_6_7_8_9,1,2013-04-25 14:04:38.384795,HEW,28,4-6_3-4_2-2_1-4_3-6_4-5_1-1_0-7_2-6
1000,4,3_5_6_7,3_5_6_7,1,2013-04-25 14:04:45.213641,HEW,28,0-0_4-7_4-6_4-3
800,4,1_2_3_4,1_2_3_4,1,2013-04-25 14:04:53.087566,HEW,28,2-6_1-6_3-5_1-2
600,4,4_6_7_9,4_6_7_9,1,2013-04-25 14:05:00.138593,HEW,28,2-0_2-6_3-4_0-2
400,4,2_4_9_6,2_4_6_9,1,2013-04-25 14:05:06.416014,HEW,28,4-1_4-4_4-6_1-7
400,4,4_6_9_8,4_6_8_9,1,2013-04-25 14:05:13.741813,HEW,28,2-6_2-0_0-2_3-5
400,4,1_4_6_9,1_4_6_9,1,2013-04-25 14:05:20.793927,HEW,28,1-3_0-3_3-3_4-5
300,4,5_4_8_9,4_5_8_9,1,2013-04-25 14:05:28.360742,HEW,28,0-5_4-0_3-2_2-6
1000,3,5_8_9,5_8_9,1,2013-04-25 15:22:34.719094,FYN,1,4-3_3-3_3-1
1000,4,3_7_8_2,2_3_7_8,1,2013-04-25 15:22:44.051312,FYN,1,1-1_4-5_1-5_1-4
1000,5,6_1_8_7_9,1_6_7_8_9,1,2013-04-25 15:22:53.506120,FYN,1,3-7_4-5_4-1_2-4_0-1
1000,9,3_9_5_1_7_4_2_6_8,1_2_3_4_5_6_7_8_9,1,2013-04-25 15:23:06.276414,FYN,1,1-4_0-0_4-4_3-1_1-5_2-0_0-1_3-0_4-7
1000,4,2_6_4_8,2_4_6_8,1,2013-04-25 15:23:16.888263,FYN,1,4-0_0-5_3-7_0-2
1000,4,8_6_2_7,2_6_7_8,1,2013-04-25 15:23:25.665798,FYN,1,0-4_1-6_1-1_2-3
1000,3,4_5_8,4_5_8,1,2013-04-25 15:31:45.431737,KYL,25,3-6_4-0_1-4
1000,4,1_2_5_6,1_2_5_6,1,2013-04-25 15:31:51.560676,KYL,25,4-2_1-2_2-0_3-6
1000,5,1_3_4_7_6,1_3_4_6_7,1,2013-04-25 15:32:00.659944,KYL,25,3-5_1-2_2-6_3-7_4-0
1000,9,1_4_3_8_9_6_7_5_2,1_2_3_4_5_6_7_8_9,1,2013-04-25 15:32:10.722226,KYL,25,3-7_0-0_4-4_3-0_2-6_3-5_3-6_0-5_0-3
1000,3,1_8_9,1_8_9,1,2013-04-25 15:43:52.156765,HUO,13,1-1_1-4_2-0
1000,4,8_9_6_4,4_6_8_9,1,2013-04-25 15:44:01.174270,HUO,13,4-7_0-6_3-2_2-2
1000,5,1_3_9_4_2,1_2_3_4_9,1,2013-04-25 15:44:09.487132,HUO,13,2-0_4-6_2-1_1-3_3-1
1000,9,4_1_8_3_7_5_9_2_6,1_2_3_4_5_6_7_8_9,1,2013-04-25 15:44:25.067706,HUO,13,1-3_2-3_4-1_1-2_0-1_3-7_3-4_0-3_1-1
1000,4,9_5_6_4,4_5_6_9,1,2013-04-25 15:45:24.449664,HUO,13,2-7_3-3_4-6_2-3
1000,4,1_7_9_2,1_2_7_9,1,2013-04-25 15:45:35.273687,HUO,13,0-5_3-1_2-1_4-4
1000,4,7_6_4_3,3_4_6_7,1,2013-04-25 15:45:43.304533,HUO,13,4-2_4-6_4-7_4-5
1000,3,2_5_6,2_5_6,1,2013-04-25 15:46:20.819712,DDD,12,4-5_2-2_2-1
1000,4,1_7_8_9,1_7_8_9,1,2013-04-25 15:46:26.119423,DDD,12,4-5_0-3_4-2_0-1
1000,5,1_2_5_6_7,1_2_5_6_7,1,2013-04-25 15:46:32.202056,DDD,12,3-7_4-6_4-0_3-5_4-1
1000,9,1_2_3_4_8_6_5_9_7,1_2_3_4_5_6_7_8_9,1,2013-04-25 15:46:40.422291,DDD,12,1-3_4-1_4-2_1-1_3-5_0-7_4-6_2-4_0-3
1000,4,2_9_5_7,2_5_7_9,1,2013-04-25 15:46:48.097402,DDD,12,0-3_0-2_1-6_3-1
1000,4,2_1_6_9,1_2_6_9,1,2013-04-25 15:46:54.818650,DDD,12,4-7_0-2_3-3_3-0
1000,4,1_2_7_9,1_2_7_9,1,2013-04-25 15:47:01.058827,DDD,12,0-0_1-7_3-7_0-6
800,4,3_5_8_9,3_5_8_9,1,2013-04-25 15:47:07.411839,DDD,12,1-5_4-6_1-7_0-3
600,4,7_9_5_3,3_5_7_9,1,2013-04-25 15:47:12.955978,DDD,12,2-0_4-5_3-3_1-2
1000,3,2_4_5,2_4_5,1,2013-04-25 15:48:39.593977,KPL,1,1-7_3-2_4-6
1000,4,3_4_8_9,3_4_8_9,1,2013-04-25 15:48:45.197730,KPL,1,4-4_0-2_1-5_0-0
1000,5,4_2_5_7_3,2_3_4_5_7,1,2013-04-25 15:48:50.670008,KPL,1,3-5_3-0_2-7_3-2_4-7
1000,9,1_6_9_5_2_8_3_7_4,1_2_3_4_5_6_7_8_9,1,2013-04-25 15:48:57.417573,KPL,1,1-6_1-3_3-3_2-7_1-2_2-4_2-1_0-1_0-4
1000,3,2_5_6,2_5_6,1,2013-04-25 16:13:23.142013,BEN,5,4-3_3-6_0-1
1000,4,3_6_8_9,3_6_8_9,1,2013-04-25 16:13:35.743907,BEN,5,4-3_3-0_4-1_1-6
1000,5,1_2_8_6_9,1_2_6_8_9,1,2013-04-25 16:13:50.711107,BEN,5,1-7_2-7_4-5_3-6_4-7
1000,9,5_1_7_9_4_6_8_3_2,1_2_3_4_5_6_7_8_9,1,2013-04-25 16:14:01.879769,BEN,5,0-5_4-6_3-4_2-1_0-2_3-2_1-7_4-2_2-3
1000,4,9_8_5_1,1_5_8_9,1,2013-04-25 16:14:08.257684,BEN,5,2-6_1-3_1-2_1-0
1000,4,2_6_8_9,2_6_8_9,1,2013-04-25 16:14:16.007173,BEN,5,4-4_2-4_2-1_0-5
800,4,7_9_6_5,5_6_7_9,1,2013-04-25 16:14:23.622935,BEN,5,0-1_0-3_4-3_4-4
800,4,1_6_4_9,1_4_6_9,1,2013-04-25 16:14:38.157471,BEN,5,1-4_3-6_3-7_0-3
1000,3,5_9_1,1_5_9,1,2013-04-25 16:15:19.745597,YOU,9,4-0_2-7_0-1
1000,4,1_3_6_7,1_3_6_7,1,2013-04-25 16:15:26.292375,YOU,9,3-1_4-3_3-4_4-6
1000,5,1_9_7_5_8,1_5_7_8_9,1,2013-04-25 16:15:36.010361,YOU,9,1-0_0-3_2-1_0-0_4-6
1000,9,1_3_9_2_6_5_8_4_7,1_2_3_4_5_6_7_8_9,1,2013-04-25 16:15:51.809013,YOU,9,0-2_3-4_0-4_1-7_2-6_4-7_0-1_0-6_1-4
1000,4,3_5_7_8,3_5_7_8,1,2013-04-25 16:16:01.006842,YOU,9,3-0_3-5_2-7_0-5
800,4,1_4_7_8,1_4_7_8,1,2013-04-25 16:16:07.376153,YOU,9,1-0_2-1_3-5_3-0
600,4,1_2_3_6,1_2_3_6,1,2013-04-25 16:16:14.308001,YOU,9,4-3_1-6_2-0_3-0
400,4,1_9_7_6,1_6_7_9,1,2013-04-25 16:16:21.497962,YOU,9,4-6_3-0_1-4_1-5
400,4,1_8_7_9,1_7_8_9,1,2013-04-25 16:16:30.677958,YOU,9,4-5_2-0_2-4_3-6
400,4,1_6_2_9,1_2_6_9,1,2013-04-25 16:16:36.276107,YOU,9,1-0_4-0_1-5_0-1
1000,3,1_2_7,1_2_7,1,2013-04-25 16:17:05.070209,ALA,43,4-2_2-7_2-3
1000,4,1_3_6_7,1_3_6_7,1,2013-04-25 16:17:10.857353,ALA,43,3-6_4-3_4-7_4-1
1000,5,4_6_5_8_9,4_5_6_8_9,1,2013-04-25 16:17:16.421416,ALA,43,4-1_0-0_3-1_3-0_4-3
1000,9,1_2_9_7_5_6_4_8_3,1_2_3_4_5_6_7_8_9,1,2013-04-25 16:17:23.738522,ALA,43,1-6_2-4_4-4_2-2_3-0_3-1_0-1_0-4_3-3
1000,4,1_2_5_8,1_2_5_8,1,2013-04-25 16:17:29.304278,ALA,43,0-1_0-2_2-5_4-0
800,4,1_5_8_9,1_5_8_9,1,2013-04-25 16:17:33.548488,ALA,43,2-2_3-2_2-5_4-4
600,4,3_9_7_8,3_7_8_9,1,2013-04-25 16:17:38.435897,ALA,43,2-6_1-4_4-6_4-4
600,4,2_5_8_9,2_5_8_9,1,2013-04-25 16:17:42.876181,ALA,43,3-5_0-6_1-5_2-1
400,4,1_6_7_9,1_6_7_9,1,2013-04-25 16:17:48.058642,ALA,43,1-4_2-0_0-6_4-2
300,4,3_4_5_7,3_4_5_7,1,2013-04-25 16:17:54.053208,ALA,43,3-4_0-6_2-1_4-4
210,4,4_5_8_6,4_5_6_8,1,2013-04-25 16:17:59.065294,ALA,43,3-6_2-7_3-0_2-4
210,4,1_2_5_7,1_2_5_7,1,2013-04-25 16:18:04.201754,ALA,43,0-0_0-7_2-6_2-7
1000,5,3_4_5_7_9,3_4_5_7_9,1,2013-04-25 16:18:11.293792,ALA,43,1-1_1-3_1-2_4-1_1-5
800,5,1_3_4_6_8,1_3_4_6_8,1,2013-04-25 16:18:18.722927,ALA,43,3-7_1-4_3-6_4-3_3-0
600,5,2_3_5_8_9,2_3_5_8_9,1,2013-04-25 16:18:25.378403,ALA,43,4-0_1-2_3-0_1-5_3-7
400,5,1_2_6_7_9,1_2_6_7_9,1,2013-04-25 16:18:31.950696,ALA,43,3-5_4-5_0-7_4-7_1-4
300,5,2_5_4_7_6,2_4_5_6_7,1,2013-04-25 16:18:40.303201,ALA,43,0-4_3-5_3-3_3-2_0-6
1000,3,1_2_9,1_2_9,1,2013-04-25 16:19:03.534548,YOU,9,0-5_0-7_3-5
1000,4,7_2_3_5,2_3_5_7,1,2013-04-25 16:19:14.642873,YOU,9,2-2_0-4_3-1_0-2
1000,5,1_3_6_7_4,1_3_4_6_7,1,2013-04-25 16:19:24.175122,YOU,9,2-6_0-6_4-4_2-5_3-0
1000,9,1_6_4_9_7_2_3_8_5,1_2_3_4_5_6_7_8_9,1,2013-04-25 16:19:32.236487,YOU,9,3-1_4-6_4-7_0-2_4-0_0-3_3-4_2-1_0-5
1000,4,2_3_6_7,2_3_6_7,1,2013-04-25 16:19:38.990559,YOU,9,3-7_0-7_1-0_0-1
800,4,1_3_4_6,1_3_4_6,1,2013-04-25 16:19:44.556587,YOU,9,4-4_3-0_0-1_4-2
600,4,1_2_3_8,1_2_3_8,1,2013-04-25 16:19:49.979456,YOU,9,1-3_2-2_0-0_0-2
400,4,1_5_8_6,1_5_6_8,1,2013-04-25 16:19:57.692145,YOU,9,2-1_0-2_3-7_3-4
400,4,6_7_5_8,5_6_7_8,1,2013-04-25 16:20:04.623089,YOU,9,4-5_0-4_1-5_1-4
400,4,2_3_6_7,2_3_6_7,1,2013-04-25 16:20:11.114393,YOU,9,1-7_1-4_2-1_3-1
300,4,1_6_9_4,1_4_6_9,1,2013-04-25 16:20:17.041075,YOU,9,0-1_4-0_1-5_3-0
1000,3,1_3_8,1_3_8,1,2013-04-25 16:21:52.952185,CPP,5,3-7_2-4_3-3
1000,4,1_7_8_9,1_7_8_9,1,2013-04-25 16:22:00.772027,CPP,5,2-5_2-2_2-0_4-2
1000,5,8_6_4_5_9,4_5_6_8_9,1,2013-04-25 16:22:07.038288,CPP,5,3-1_4-1_3-2_1-3_4-4
1000,9,6_9_4_5_7_1_8_3_2,1_2_3_4_5_6_7_8_9,1,2013-04-25 16:22:16.357749,CPP,5,4-4_2-7_0-7_0-0_2-0_0-2_4-1_3-5_0-1
1000,3,3_4_8,3_4_8,1,2013-04-25 16:40:10.922265,SBR,29,3-5_2-7_1-4
1000,4,1_2_7_9,1_2_7_9,1,2013-04-25 16:40:15.790111,SBR,29,1-5_3-1_3-6_1-6
1000,5,1_2_3_4_5,1_2_3_4_5,1,2013-04-25 16:40:20.010149,SBR,29,3-6_2-5_3-2_0-0_1-4
1000,9,1_2_3_9_8_5_4_7_6,1_2_3_4_5_6_7_8_9,1,2013-04-25 16:40:27.561820,SBR,29,0-3_1-4_0-6_4-5_2-6_0-2_2-4_3-5_2-5
1000,4,6_5_7_8,5_6_7_8,1,2013-04-25 16:40:33.994357,SBR,29,0-3_4-7_4-1_1-7
1000,4,3_5_6_7,3_5_6_7,1,2013-04-25 16:40:38.250604,SBR,29,3-5_4-3_2-4_1-0
800,4,1_2_3_9,1_2_3_9,1,2013-04-25 16:40:45.057695,SBR,29,0-6_4-7_3-7_3-2
600,4,1_2_3_7,1_2_3_7,1,2013-04-25 16:40:49.020643,SBR,29,1-0_0-0_1-5_0-1
400,4,1_2_6_5,1_2_5_6,1,2013-04-25 16:40:53.128120,SBR,29,4-0_4-1_0-4_1-1
400,4,8_7_9_2,2_7_8_9,1,2013-04-25 16:40:57.311462,SBR,29,4-7_1-3_2-2_0-4
1000,3,4_6_9,4_6_9,1,2013-04-25 16:41:30.486261,SAR,23,3-7_2-3_2-4
1000,4,2_3_5_4,2_3_4_5,1,2013-04-25 16:41:35.470347,SAR,23,3-3_0-5_2-2_3-6
1000,5,9_2_8_5_4,2_4_5_8_9,1,2013-04-25 16:41:48.853335,SAR,23,4-7_0-3_1-6_3-6_3-1
1000,9,9_7_2_5_3_6_1_8_4,1_2_3_4_5_6_7_8_9,1,2013-04-25 16:42:01.803935,SAR,23,4-7_0-3_1-7_4-6_0-6_0-5_1-2_4-2_3-1
1000,4,5_4_8_1,1_4_5_8,1,2013-04-25 16:42:11.448149,SAR,23,0-6_3-7_4-5_1-5
1000,4,8_6_2_4,2_4_6_8,1,2013-04-25 16:42:18.021054,SAR,23,2-4_1-3_3-2_4-1
1000,4,5_1_7_6,1_5_6_7,1,2013-04-25 16:42:25.697755,SAR,23,2-0_4-7_0-7_1-1
1000,3,4_7_5,4_5_7,1,2013-04-25 16:43:12.394152,OTY,69,4-4_0-3_4-1
1000,4,3_5_4_9,3_4_5_9,1,2013-04-25 16:43:19.068027,OTY,69,4-4_1-4_1-2_4-7
1000,5,7_6_2_8_4,2_4_6_7_8,1,2013-04-25 16:43:27.115263,OTY,69,0-1_0-7_2-0_4-0_0-2
1000,9,5_2_7_9_3_6_4_8_1,1_2_3_4_5_6_7_8_9,1,2013-04-25 16:43:36.667330,OTY,69,0-7_4-3_1-1_0-1_4-0_0-0_3-1_2-4_2-0
1000,4,6_7_4_3,3_4_6_7,1,2013-04-25 16:43:42.896463,OTY,69,1-5_1-1_2-0_1-0
1000,3,5_7_8,5_7_8,1,2013-04-25 17:51:34.580266,AAD,24,2-2_2-5_3-2
1000,4,2_4_6_9,2_4_6_9,1,2013-04-25 17:51:38.331258,AAD,24,2-3_0-6_3-6_1-3
1000,5,1_2_3_8_6,1_2_3_6_8,1,2013-04-25 17:51:42.413727,AAD,24,3-5_4-1_1-6_0-4_3-6
1000,9,1_2_4_3_9_8_7_6_5,1_2_3_4_5_6_7_8_9,1,2013-04-25 17:51:49.238914,AAD,24,2-6_1-0_3-3_1-2_4-4_1-5_0-6_3-7_0-5
1000,4,2_3_8_9,2_3_8_9,1,2013-04-25 17:51:53.562356,AAD,24,4-1_0-4_1-2_2-0
800,4,1_3_5_7,1_3_5_7,1,2013-04-25 17:51:57.744399,AAD,24,4-2_3-3_3-1_3-2
600,4,1_2_4_5,1_2_4_5,1,2013-04-25 17:52:01.402330,AAD,24,0-5_0-7_4-0_0-4
400,4,3_6_7_8,3_6_7_8,1,2013-04-25 17:52:05.982421,AAD,24,3-1_4-6_1-4_4-1
300,4,3_2_7_9,2_3_7_9,1,2013-04-25 17:52:09.803059,AAD,24,3-7_0-4_3-2_0-3
300,4,1_4_6_8,1_4_6_8,1,2013-04-25 17:52:13.783815,AAD,24,4-7_1-1_1-7_0-3
210,4,1_2_3_8,1_2_3_8,1,2013-04-25 17:52:17.051782,AAD,24,1-0_1-1_4-3_1-5
1000,5,2_3_5_8_9,2_3_5_8_9,1,2013-04-25 17:52:21.598421,AAD,24,0-2_1-6_3-5_3-6_0-1
800,5,1_2_4_5_8,1_2_4_5_8,1,2013-04-25 17:52:25.718463,AAD,24,3-2_2-7_4-4_2-5_0-4
600,5,2_3_5_6_9,2_3_5_6_9,1,2013-04-25 17:52:30.425362,AAD,24,1-2_3-1_1-1_4-6_4-2
400,5,1_4_6_8_9,1_4_6_8_9,1,2013-04-25 17:52:34.470412,AAD,24,3-2_1-5_2-4_0-1_0-5
300,5,1_3_4_5_9,1_3_4_5_9,1,2013-04-25 17:52:39.141953,AAD,24,0-3_1-3_1-2_1-5_2-3
210,5,2_5_6_8_9,2_5_6_8_9,1,2013-04-25 17:52:43.638683,AAD,24,0-3_4-4_4-7_0-1_0-4
1000,6,2_3_5_6_7_9,2_3_5_6_7_9,1,2013-04-25 17:52:48.524375,AAD,24,3-5_3-4_4-2_2-1_0-7_0-3
800,6,2_3_4_8_7_9,2_3_4_7_8_9,1,2013-04-25 17:52:53.763568,AAD,24,2-3_1-6_3-4_4-2_0-2_1-2
800,6,2_3_4_9_7_8,2_3_4_7_8_9,1,2013-04-25 17:52:59.694957,AAD,24,3-7_3-2_1-3_0-5_1-0_0-1
1000,3,4_5_9,4_5_9,1,2013-04-26 11:40:32.272132,FKU,11,4-3_3-3_2-2
1000,4,5_6_7_8,5_6_7_8,1,2013-04-26 11:40:40.974699,FKU,11,3-0_1-7_2-7_2-3
1000,5,3_4_7_8_9,3_4_7_8_9,1,2013-04-26 11:40:53.824696,FKU,11,0-0_4-0_3-2_2-0_1-7
1000,9,1_4_3_7_2_9_6_5_8,1_2_3_4_5_6_7_8_9,1,2013-04-26 11:41:05.615468,FKU,11,0-7_3-2_0-6_1-2_2-6_3-6_1-6_4-7_1-1
1000,4,1_2_5_6,1_2_5_6,1,2013-04-26 11:41:12.524791,FKU,11,1-3_2-3_1-0_3-6
800,4,2_3_5_9,2_3_5_9,1,2013-04-26 11:41:19.079332,FKU,11,4-4_2-4_1-0_1-4
600,4,1_3_6_7,1_3_6_7,1,2013-04-26 11:41:26.216033,FKU,11,0-3_1-4_3-7_0-4
400,4,2_3_7_9,2_3_7_9,1,2013-04-26 11:41:31.632819,FKU,11,2-4_1-2_4-0_0-6
300,4,3_5_6_8,3_5_6_8,1,2013-04-26 11:41:37.557837,FKU,11,1-5_3-5_0-1_1-1
210,4,1_4_7_3,1_3_4_7,1,2013-04-26 11:41:43.995703,FKU,11,3-6_2-1_2-4_1-3
210,4,2_4_7_9,2_4_7_9,1,2013-04-26 11:41:49.613986,FKU,11,1-6_0-5_2-4_1-1
1000,5,2_3_5_8_7,2_3_5_7_8,1,2013-04-26 11:42:00.653498,FKU,11,0-6_1-3_1-5_3-3_2-7
1000,5,2_3_4_6_9,2_3_4_6_9,1,2013-04-26 11:42:10.151151,FKU,11,3-4_3-5_1-3_3-1_2-4
800,5,1_2_3_8_6,1_2_3_6_8,1,2013-04-26 11:42:17.138906,FKU,11,2-5_0-7_1-5_3-0_3-1
1000,3,2_4_5,2_4_5,1,2013-04-26 12:03:11.618012,RAR,23,0-1_1-7_2-2
1000,4,4_6_7_9,4_6_7_9,1,2013-04-26 12:03:19.266226,RAR,23,2-1_1-3_3-4_1-6
